Q130365	riboflavin	Q4138764	Ariboflavinosis
Q132621	epinephrine	Q168800	anaphylaxis
Q132621	epinephrine	Q202837	cardiac arrest
Q132621	epinephrine	Q217111	bradycardia
Q132621	epinephrine	Q275419	hypotension
Q132621	epinephrine	Q769815	food allergy
Q132621	epinephrine	Q848662	ventricular fibrillation
Q132621	epinephrine	Q1765564	septic shock
Q132621	epinephrine	Q3108586	open-angle glaucoma
Q132621	epinephrine	Q4330029	airway obstruction
Q134658	niacin	Q221441	pellagra
Q134658	niacin	Q18554145	familial hyperlipidemia
Q139195	calcitriol	Q183392	rickets
Q139195	calcitriol	Q1344835	hyperparathyroidism
Q139195	calcitriol	Q4676432	acropustulosis
Q139200	ergocalciferol	Q183392	rickets
Q139200	ergocalciferol	Q1586088	hypoparathyroidism
Q139307	calcifediol	Q4138762	vitamin D deficiency
Q139307	calcifediol	Q6822340	metabolic bone disease
Q139307	calcifediol	Q18554323	secondary hyperparathyroidism of renal origin
Q139347	cholecalciferol	Q12078	cancer
Q139347	cholecalciferol	Q165328	osteoporosis
Q139347	cholecalciferol	Q389735	cardiovascular disease
Q139347	cholecalciferol	Q736715	chronic kidney disease
Q139347	cholecalciferol	Q949302	skin disease
Q139347	cholecalciferol	Q4676432	acropustulosis
Q139347	cholecalciferol	Q18553712	Crohn's colitis
Q139347	cholecalciferol	Q18555315	skin benign neoplasm
Q139347	cholecalciferol	Q18556020	lung benign neoplasm
Q144085	pimozide	Q190564	Huntington disease
Q144085	pimozide	Q191779	Tourette syndrome
Q144085	pimozide	Q2157462	schizophreniform disorder
Q144085	pimozide	Q2184304	transient tic disorder
Q145052	zaleplon	Q1869874	insomnia
Q146075	zanamivir	Q36855	swine influenza
Q146075	zanamivir	Q56003062	influenza, severe, susceptibility to
Q147101	aciclovir	Q44727	chickenpox
Q147101	aciclovir	Q182155	herpes zoster
Q147101	aciclovir	Q199615	encephalitis
Q147101	aciclovir	Q5384031	Epstein–Barr virus infection
Q147101	aciclovir	Q6473911	herpes simplex
Q147101	aciclovir	Q7476596	genital herpes
Q147101	aciclovir	Q19001292	Herpes simplex virus meningoencephalitis
Q147101	aciclovir	Q55779917	varicella zoster infection
Q155472	valsartan	Q41861	hypertension
Q155472	valsartan	Q190805	heart disease
Q155472	valsartan	Q19000661	congestive heart failure
Q155683	calcipotriene	Q179945	psoriasis
Q155683	calcipotriene	Q4676432	acropustulosis
Q155685	dihydrotachysterol	Q736715	chronic kidney disease
Q155685	dihydrotachysterol	Q1344835	hyperparathyroidism
Q155746	paricalcitol	Q476921	renal insufficiency
Q155746	paricalcitol	Q736715	chronic kidney disease
Q155746	paricalcitol	Q1054718	kidney disease
Q155746	paricalcitol	Q1344835	hyperparathyroidism
Q155746	paricalcitol	Q3622611	secondary hyperparathyroidism
Q155954	tenofovir	Q6853	hepatitis B
Q155954	tenofovir	Q12199	AIDS
Q155954	tenofovir	Q18556697	human immunodeficiency virus infectious disease
Q3515	rabeprazole	Q218712	Zollinger-Ellison syndrome
Q3515	rabeprazole	Q223591	gastroesophageal reflux disease
Q3515	rabeprazole	Q18968110	duodenal ulcer
Q3515	rabeprazole	Q26695607	arterial occlusive disease
Q7739	arsenic trioxide	Q612108	acute promyelocytic leukemia
Q18216	aspirin	Q62736	osteoarthritis
Q18216	aspirin	Q81938	pain
Q18216	aspirin	Q101991	inflammation
Q18216	aspirin	Q187255	rheumatoid arthritis
Q18216	aspirin	Q190805	heart disease
Q18216	aspirin	Q242165	hyperthermia
Q18216	aspirin	Q266018	acute coronary syndrome
Q18216	aspirin	Q753904	rheumatic fever
Q18216	aspirin	Q815819	atrial fibrillation
Q18216	aspirin	Q6081223	gout attack
Q18216	aspirin	Q18558122	acute myocardial infarction
Q18936	doxorubicin	Q128581	breast cancer
Q18936	doxorubicin	Q172341	ovarian cancer
Q18936	doxorubicin	Q208414	lymphoma
Q18936	doxorubicin	Q264118	acute myeloid leukemia
Q18936	doxorubicin	Q268713	mantle cell lymphoma
Q18936	doxorubicin	Q504775	bladder cancer
Q18936	doxorubicin	Q1088156	chronic lymphocytic leukemia
Q18936	doxorubicin	Q1138590	non-Hodgkin lymphoma
Q18936	doxorubicin	Q1594599	Post-transplant lymphoproliferative disorder
Q18936	doxorubicin	Q1607658	hepatoblastoma
Q18936	doxorubicin	Q1671685	invasive mammary ductal carcinoma
Q18936	doxorubicin	Q2501186	transitional cell carcinoma
Q18936	doxorubicin	Q2626074	diffuse large B-cell lymphoma
Q18936	doxorubicin	Q4833719	B-cell lymphoma
Q18936	doxorubicin	Q7667896	T-cell lymphoma
Q18936	doxorubicin	Q17635591	plasmablastic lymphoma
Q18936	doxorubicin	Q18553445	mature T-cell and NK-cell lymphoma
Q18936	doxorubicin	Q18556891	precursor T-lymphoblastic lymphoma/leukemia
Q18936	doxorubicin	Q18975047	hematologic cancer
Q18936	doxorubicin	Q53660452	primary mediastinal B-cell lymphoma
Q18936	doxorubicin	Q55789426	precursor T-cell acute lymphoblastic leukemia
Q18936	doxorubicin	Q55998694	neuroblastoma, susceptibility to
Q18936	doxorubicin	Q56014469	bone sarcoma
Q18939	azathioprine	Q1477	ulcerative colitis
Q18939	azathioprine	Q1485	systemic lupus erythematosus
Q18939	azathioprine	Q8277	multiple sclerosis
Q18939	azathioprine	Q8285	myasthenia gravis
Q18939	azathioprine	Q187255	rheumatoid arthritis
Q18939	azathioprine	Q638729	autoimmune thrombocytopenic purpura
Q18939	azathioprine	Q786844	autoimmune hepatitis
Q18939	azathioprine	Q8084905	autoimmune disease
Q18939	azathioprine	Q18553712	Crohn's colitis
Q19484	metformin	Q271993	hyperglycemia
Q19484	metformin	Q32147145	maturity-onset diabetes of the young type 2
Q23767	calcium carbonate	Q165328	osteoporosis
Q23767	calcium carbonate	Q172941	peptic ulcer disease
Q23767	calcium carbonate	Q223591	gastroesophageal reflux disease
Q23767	calcium carbonate	Q537297	heartburn
Q23767	calcium carbonate	Q653971	indigestion
Q23767	calcium carbonate	Q736715	chronic kidney disease
Q23767	calcium carbonate	Q1642049	hematochezia
Q23767	calcium carbonate	Q2184368	peptic esophagitis
Q23767	calcium carbonate	Q4003020	gastric ulcer
Q23767	calcium carbonate	Q18968110	duodenal ulcer
Q26272	atropine	Q202837	cardiac arrest
Q26272	atropine	Q217111	bradycardia
Q26272	atropine	Q280027	uveitis
Q26272	atropine	Q4003020	gastric ulcer
Q26963	progesterone	Q334655	amenorrhea
Q26963	progesterone	Q686574	Endometrial hyperplasia
Q29310	tropicamide	Q145790	iridocyclitis
Q29310	tropicamide	Q757838	keratitis
Q29310	tropicamide	Q2346396	iritis
Q29417	tretinoin	Q79928	acne
Q29417	tretinoin	Q264118	acute myeloid leukemia
Q29417	tretinoin	Q612108	acute promyelocytic leukemia
Q29417	tretinoin	Q949302	skin disease
Q29417	tretinoin	Q18555301	facial dermatosis
Q32089	sirolimus	Q1164529	renal cell carcinoma
Q32089	sirolimus	Q1194520	graft-versus-host disease
Q32089	sirolimus	Q1765748	transplant rejection
Q32089	sirolimus	Q1878759	lymphangioleiomyomatosis
Q32089	sirolimus	Q3360152	pachyonychia congenita
Q32921	halothane	Q35869	asthma
Q32921	halothane	Q826759	status asthmaticus
Q39111	nifedipine	Q41861	hypertension
Q39111	nifedipine	Q180762	angina pectoris
Q41576	cocaine	Q35805	cough
Q41576	cocaine	Q81938	pain
Q44931	sarpogrelate	Q26695607	arterial occlusive disease
Q44944	tegaserod	Q178436	constipation
Q44944	tegaserod	Q5508825	functional gastrointestinal disorder
Q55434	pethidine	Q81938	pain
Q57055	acetaminophen	Q81938	pain
Q57055	acetaminophen	Q242165	hyperthermia
Q57055	acetaminophen	Q18553870	nasopharyngitis
Q57055	acetaminophen	Q56003062	influenza, severe, susceptibility to
Q58356	amoxapine	Q42844	major depressive disorders
Q58356	amoxapine	Q170082	psychosis
Q58356	amoxapine	Q19000444	neurotic disorder
Q58375	thioridazine	Q41112	schizophrenia
Q58375	thioridazine	Q2157462	schizophreniform disorder
Q58376	fluphenazine	Q41112	schizophrenia
Q58376	fluphenazine	Q2157462	schizophreniform disorder
Q155954	tenofovir	Q55779876	chronic hepatitis B
Q158348	alpha-tocopherol	Q1145668	hemolytic anemia
Q158348	alpha-tocopherol	Q5326566	early-onset Alzheimer's disease
Q161613	migalastat	Q615645	Fabry disease
Q163901	cefixime	Q34879	staphylococcal infection
Q163901	cefixime	Q101896	gonorrhea
Q163901	cefixime	Q173022	bronchitis
Q163901	cefixime	Q221668	urinary tract infection
Q163901	cefixime	Q223254	otitis media
Q163901	cefixime	Q840143	streptococcal pharyngitis
Q163901	cefixime	Q1900400	acute bronchitis
Q163901	cefixime	Q2622199	upper respiratory tract infection
Q163901	cefixime	Q3776920	bacterial pneumonia
Q163901	cefixime	Q18975220	Escherichia coli infectious disease
Q163901	cefixime	Q19597369	gram-negative bacterial infection
Q165399	azithromycin	Q12192	pneumonia
Q165399	azithromycin	Q34879	staphylococcal infection
Q165399	azithromycin	Q153356	chlamydia infection
Q165399	azithromycin	Q173022	bronchitis
Q165399	azithromycin	Q183344	sinusitis
Q165399	azithromycin	Q186470	tonsillitis
Q165399	azithromycin	Q223254	otitis media
Q165399	azithromycin	Q480700	otitis
Q165399	azithromycin	Q614750	bronchiolitis obliterans
Q165399	azithromycin	Q727028	bacterial infectious disease
Q165399	azithromycin	Q845698	blepharitis
Q165399	azithromycin	Q1122485	urethritis
Q165399	azithromycin	Q2085267	pharyngitis
Q165399	azithromycin	Q2458539	skin infection
Q165399	azithromycin	Q2622199	upper respiratory tract infection
Q165399	azithromycin	Q3392853	lung disease
Q165399	azithromycin	Q3776920	bacterial pneumonia
Q165399	azithromycin	Q6946984	Mycobacterium avium-intracellulare infection
Q165399	azithromycin	Q18553870	nasopharyngitis
Q165399	azithromycin	Q56003062	influenza, severe, susceptibility to
Q166825	ibandronic acid	Q165328	osteoporosis
Q166825	ibandronic acid	Q4941552	bone disease
Q166825	ibandronic acid	Q55950294	postmenopausal osteoporosis
Q169569	metronidazole	Q12192	pneumonia
Q169569	metronidazole	Q164655	abscess
Q169569	metronidazole	Q326071	giardiasis
Q169569	metronidazole	Q574905	Clostridium difficile colitis
Q169569	metronidazole	Q673083	gingivitis
Q169569	metronidazole	Q727028	bacterial infectious disease
Q169569	metronidazole	Q804521	bacterial vaginosis
Q169569	metronidazole	Q831530	rosacea
Q169569	metronidazole	Q949694	amebiasis
Q169569	metronidazole	Q1066061	diverticulitis
Q169569	metronidazole	Q2453464	colitis
Q169569	metronidazole	Q2710164	dental abscess
Q169569	metronidazole	Q18478450	postoperative complications
Q169569	metronidazole	Q18975970	bacteroides infectious disease
Q169569	metronidazole	Q26695607	arterial occlusive disease
Q170304	dopamine	Q217111	bradycardia
Q170304	dopamine	Q1054718	kidney disease
Q170304	dopamine	Q2200381	neurogenic shock
Q174259	droperidol	Q81938	pain
Q174259	droperidol	Q2157462	schizophreniform disorder
Q174723	codeine	Q35805	cough
Q174723	codeine	Q81938	pain
Q176301	oxcarbazepine	Q41571	epilepsy
Q176301	oxcarbazepine	Q188638	mood disorder
Q176301	oxcarbazepine	Q1132120	trigeminal neuralgia
Q176301	oxcarbazepine	Q7140388	focal epilepsy
Q177094	imatinib	Q29496	leukemia
Q177094	imatinib	Q264118	acute myeloid leukemia
Q177094	imatinib	Q1194520	graft-versus-host disease
Q177094	imatinib	Q1495661	gastrointestinal stromal tumor
Q177094	imatinib	Q18553565	gastrointestinal carcinoma
Q177094	imatinib	Q18553680	connective tissue benign neoplasm
Q177094	imatinib	Q18556538	small intestine carcinoma
Q178566	chlordiazepoxide	Q544006	anxiety disorder
Q178566	chlordiazepoxide	Q7331102	alcohol abuse
Q179731	sodium bicarbonate	Q202837	cardiac arrest
Q179731	sodium bicarbonate	Q223591	gastroesophageal reflux disease
Q179731	sodium bicarbonate	Q537297	heartburn
Q179731	sodium bicarbonate	Q653971	indigestion
Q179731	sodium bicarbonate	Q1516211	renal tubular acidosis
Q180983	cytarabine	Q29496	leukemia
Q180983	cytarabine	Q208414	lymphoma
Q180983	cytarabine	Q264118	acute myeloid leukemia
Q180983	cytarabine	Q268713	mantle cell lymphoma
Q180983	cytarabine	Q369157	meningioma
Q180983	cytarabine	Q954625	myelodysplastic syndrome
Q180983	cytarabine	Q976388	acute leukemia
Q180983	cytarabine	Q1138590	non-Hodgkin lymphoma
Q180983	cytarabine	Q2626074	diffuse large B-cell lymphoma
Q181354	biotin	Q1758393	Inherited metabolic disorder
Q181619	L-Glutamine	Q662272	short bowel syndrome
Q183011	arginine vasopressin	Q220551	diabetes insipidus
Q183011	arginine vasopressin	Q848662	ventricular fibrillation
Q183011	arginine vasopressin	Q1642049	hematochezia
Q183011	arginine vasopressin	Q18478450	postoperative complications
Q183554	fosfomycin	Q221668	urinary tract infection
Q183554	fosfomycin	Q246084	cystitis
Q183554	fosfomycin	Q18975220	Escherichia coli infectious disease
Q183554	fosfomycin	Q55779861	urinary tract infection
Q184630	potassium chloride	Q794086	hypokalemia
Q185690	corticotropin	Q8277	multiple sclerosis
Q185690	corticotropin	Q18555095	infantile epileptic encephalopathy
Q198728	ponatinib	Q264118	acute myeloid leukemia
Q198728	ponatinib	Q1495661	gastrointestinal stromal tumor
Q201370	alprenolol	Q41861	hypertension
Q201370	alprenolol	Q2032041	unstable angina
Q201370	alprenolol	Q18558122	acute myocardial infarction
Q201872	olanzapine	Q12135	mental disorder
Q201872	olanzapine	Q41112	schizophrenia
Q201872	olanzapine	Q83030	dementia
Q201872	olanzapine	Q131755	bipolar disorder
Q201872	olanzapine	Q154430	anxiety
Q201872	olanzapine	Q170082	psychosis
Q201872	olanzapine	Q178190	obsessive-compulsive disorder
Q201872	olanzapine	Q188638	mood disorder
Q201872	olanzapine	Q544006	anxiety disorder
Q201872	olanzapine	Q834047	schizoaffective disorder
Q201872	olanzapine	Q1869874	insomnia
Q201872	olanzapine	Q2157462	schizophreniform disorder
Q201872	olanzapine	Q54972453	sleep-wake disorder
Q201928	amoxicillin	Q101896	gonorrhea
Q201928	amoxicillin	Q153356	chlamydia infection
Q201928	amoxicillin	Q160653	listeriosis
Q201928	amoxicillin	Q183344	sinusitis
Q201928	amoxicillin	Q201989	Lyme disease
Q201928	amoxicillin	Q221668	urinary tract infection
Q201928	amoxicillin	Q223254	otitis media
Q201928	amoxicillin	Q422268	actinomycosis
Q201928	amoxicillin	Q2622199	upper respiratory tract infection
Q201928	amoxicillin	Q18968110	duodenal ulcer
Q201928	amoxicillin	Q19597369	gram-negative bacterial infection
Q201928	amoxicillin	Q26695607	arterial occlusive disease
Q202998	zileuton	Q35869	asthma
Q203174	thalidomide	Q36956	leprosy
Q203174	thalidomide	Q187255	rheumatoid arthritis
Q203174	thalidomide	Q189956	aphthous stomatitis
Q203174	thalidomide	Q467635	multiple myeloma
Q203174	thalidomide	Q816798	amyloidosis
Q203174	thalidomide	Q911427	Behcet's disease
Q203174	thalidomide	Q954625	myelodysplastic syndrome
Q203174	thalidomide	Q1150378	neurodermatitis
Q203174	thalidomide	Q1194520	graft-versus-host disease
Q203174	thalidomide	Q1363738	erythema nodosum
Q203174	thalidomide	Q1526459	pyoderma gangrenosum
Q203174	thalidomide	Q1752571	myelofibrosis
Q203174	thalidomide	Q1778287	Waldenström's macroglobulinemia
Q203174	thalidomide	Q4118092	macroglobulinemia
Q203174	thalidomide	Q6527832	lepromatous leprosy
Q203174	thalidomide	Q6533637	Letterer–Siwe disease
Q203174	thalidomide	Q18553226	cutaneous lupus erythematosus
Q203174	thalidomide	Q18553712	Crohn's colitis
Q203174	thalidomide	Q18975905	collecting duct carcinoma
Q203618	lomefloxacin	Q34879	staphylococcal infection
Q203618	lomefloxacin	Q221668	urinary tract infection
Q203618	lomefloxacin	Q1900400	acute bronchitis
Q203618	lomefloxacin	Q7255052	Pseudomonas infection
Q203618	lomefloxacin	Q18558195	bacterial conjunctivitis
Q203618	lomefloxacin	Q18975220	Escherichia coli infectious disease
Q205517	ziprasidone	Q41112	schizophrenia
Q205517	ziprasidone	Q154430	anxiety
Q205517	ziprasidone	Q170082	psychosis
Q205517	ziprasidone	Q191779	Tourette syndrome
Q205517	ziprasidone	Q834047	schizoaffective disorder
Q207920	4-hydroxybutanoic acid	Q189561	narcolepsy
Q208451	calcium chloride	Q202837	cardiac arrest
Q208451	calcium chloride	Q511818	tetany
Q210402	diazepam	Q41571	epilepsy
Q210402	diazepam	Q117060	spasticity
Q210402	diazepam	Q154430	anxiety
Q210402	diazepam	Q170082	psychosis
Q210402	diazepam	Q544006	anxiety disorder
Q210402	diazepam	Q741713	panic disorder
Q210402	diazepam	Q980709	status epilepticus
Q210402	diazepam	Q1869874	insomnia
Q210402	diazepam	Q3184856	substance abuse
Q210402	diazepam	Q54972453	sleep-wake disorder
Q211509	oseltamivir	Q36855	swine influenza
Q211509	oseltamivir	Q56003062	influenza, severe, susceptibility to
Q212171	rizatriptan	Q133823	migraine disorder
Q212272	hydroxyurea	Q172341	ovarian cancer
Q212272	hydroxyurea	Q180614	melanoma
Q212272	hydroxyurea	Q181257	prostate cancer
Q212272	hydroxyurea	Q264118	acute myeloid leukemia
Q212272	hydroxyurea	Q729735	chronic myeloid leukemia
Q212272	hydroxyurea	Q933716	polycythemia
Q212272	hydroxyurea	Q948318	polycythemia vera
Q212272	hydroxyurea	Q1209744	uterine cancer
Q212272	hydroxyurea	Q1368780	Essential thrombocytosis
Q212272	hydroxyurea	Q1542410	thrombogavitis
Q212272	hydroxyurea	Q1783924	head and neck cancer
Q212272	hydroxyurea	Q2551272	Hypereosinophilic syndrome
Q212272	hydroxyurea	Q3658562	non-small-cell lung carcinoma
Q212272	hydroxyurea	Q4676432	acropustulosis
Q212272	hydroxyurea	Q18554460	brain cancer
Q212272	hydroxyurea	Q18975905	collecting duct carcinoma
Q213511	erythromycin	Q31798	chancroid
Q213511	erythromycin	Q34879	staphylococcal infection
Q213511	erythromycin	Q79928	acne
Q213511	erythromycin	Q101896	gonorrhea
Q213511	erythromycin	Q129104	anthrax
Q213511	erythromycin	Q134859	pertussis
Q213511	erythromycin	Q153356	chlamydia infection
Q186127	dactinomycin	Q180614	melanoma
Q186127	dactinomycin	Q324464	testicular cancer
Q186127	dactinomycin	Q725345	Kaposi's sarcoma
Q186127	dactinomycin	Q881855	gestational trophoblastic neoplasm
Q186127	dactinomycin	Q938205	neuroblastoma
Q186127	dactinomycin	Q1076481	choriocarcinoma
Q186127	dactinomycin	Q1138580	Ewing's sarcoma
Q186127	dactinomycin	Q1209744	uterine cancer
Q186127	dactinomycin	Q1898141	rhabdomyosarcoma
Q186127	dactinomycin	Q18553680	connective tissue benign neoplasm
Q186127	dactinomycin	Q18556194	testicular germ cell tumor non-seminomatous
Q186127	dactinomycin	Q18556413	familial retinoblastoma
Q186242	norepinephrine	Q2200381	neurogenic shock
Q186969	ibuprofen	Q52844	enthesopathy
Q186969	ibuprofen	Q52849	ankylosing spondylitis
Q186969	ibuprofen	Q62736	osteoarthritis
Q186969	ibuprofen	Q81938	pain
Q186969	ibuprofen	Q101991	inflammation
Q186969	ibuprofen	Q133087	gout
Q186969	ibuprofen	Q133823	migraine disorder
Q186969	ibuprofen	Q156103	gastroenteritis
Q186969	ibuprofen	Q170990	arthritis
Q186969	ibuprofen	Q183344	sinusitis
Q186969	ibuprofen	Q186470	tonsillitis
Q186969	ibuprofen	Q187255	rheumatoid arthritis
Q186969	ibuprofen	Q220193	premenstrual syndrome
Q186969	ibuprofen	Q242165	hyperthermia
Q186969	ibuprofen	Q540571	fibromyalgia
Q186969	ibuprofen	Q645363	bursitis
Q186969	ibuprofen	Q861224	juvenile rheumatoid arthritis
Q186969	ibuprofen	Q2085267	pharyngitis
Q186969	ibuprofen	Q6081223	gout attack
Q186969	ibuprofen	Q18553870	nasopharyngitis
Q186969	ibuprofen	Q54972453	sleep-wake disorder
Q186969	ibuprofen	Q55781316	osteoarthritis susceptibility 1
Q188017	L-Tyrosine	Q1361144	nutrition disorder
Q189522	quinine	Q797668	babesiosis
Q189522	quinine	Q2006818	cramp
Q189522	quinine	Q18554672	Plasmodium falciparum malaria
Q190012	adenosine	Q925092	Wolff-Parkinson-White syndrome
Q190012	adenosine	Q3980025	paroxysmal tachycardia
Q190016	heparin	Q220570	pulmonary embolism
Q190067	Tetrahydrocannabinol	Q127076	vomiting
Q190067	Tetrahydrocannabinol	Q131749	anorexia nervosa
Q190067	Tetrahydrocannabinol	Q254327	anorexia
Q190077	zinc oxide	Q229256	dermatitis
Q190875	cortisol	Q1477	ulcerative colitis
Q190875	cortisol	Q41478	hemorrhoid
Q190875	cortisol	Q52844	enthesopathy
Q190875	cortisol	Q101991	inflammation
Q190875	cortisol	Q826759	status asthmaticus
Q190875	cortisol	Q1633590	Pruritus ani
Q190875	cortisol	Q2200381	neurogenic shock
Q190875	cortisol	Q4127186	congenital adrenal hyperplasia due to 3 beta-hydroxysteroid dehydrogenase deficiency
Q190875	cortisol	Q18553874	adrenal cortical hypofunction
Q190875	cortisol	Q18555301	facial dermatosis
Q190875	cortisol	Q18555302	scalp dermatosis
Q190875	cortisol	Q18555307	leg dermatosis
Q190875	cortisol	Q18555313	hand dermatosis
Q190875	cortisol	Q56013686	pituitary deficiency
Q190875	cortisol	Q56013688	chronic primary adrenal insufficiency
Q191521	sildenafil	Q184674	erectile dysfunction
Q191521	sildenafil	Q1128595	pulmonary hypertension
Q191521	sildenafil	Q18556468	vasculogenic impotence
Q192423	niacinamide	Q221441	pellagra
Q192464	levoleucovorin	Q10832211	megaloblastic anemia
Q192471	menadione	Q890200	blood coagulation disease
Q192471	menadione	Q3801629	Hypoprothrombinemia
Q192717	streptomycin	Q129104	anthrax
Q192717	streptomycin	Q153861	tularemia
Q192717	streptomycin	Q156050	brucellosis
Q192717	streptomycin	Q217519	bubonic plague
Q192717	streptomycin	Q2450598	infective endocarditis
Q192717	streptomycin	Q3100117	septicemic plague
Q193045	tetracycline	Q79928	acne
Q193045	tetracycline	Q101896	gonorrhea
Q193045	tetracycline	Q153356	chlamydia infection
Q193045	tetracycline	Q646664	rickettsiosis
Q193045	tetracycline	Q1900400	acute bronchitis
Q193045	tetracycline	Q19597369	gram-negative bacterial infection
Q193045	tetracycline	Q26695607	arterial occlusive disease
Q193166	choline	Q18557946	choline deficiency disease
Q193572	salicylic acid	Q79928	acne
Q193572	salicylic acid	Q448310	seborrhoeic dermatitis
Q193572	salicylic acid	Q4676432	acropustulosis
Q193572	salicylic acid	Q18554021	common wart
Q193572	salicylic acid	Q18555302	scalp dermatosis
Q194974	letrozole	Q128581	breast cancer
Q194974	letrozole	Q1671685	invasive mammary ductal carcinoma
Q196473	DL-panthenol	Q19001111	vitamin B deficiency
Q198473	Ziconotide	Q1066311	complex regional pain syndrome
Q198504	zidovudine	Q12199	AIDS
Q198504	zidovudine	Q18556697	human immunodeficiency virus infectious disease
Q58396	imipramine	Q81938	pain
Q58396	imipramine	Q181923	attention deficit hyperactivity disorder
Q58396	imipramine	Q741713	panic disorder
Q58396	imipramine	Q4340209	mental depression
Q58396	imipramine	Q19000444	neurotic disorder
Q58397	amitriptyline	Q81938	pain
Q58397	amitriptyline	Q133823	migraine disorder
Q58397	amitriptyline	Q540571	fibromyalgia
Q58397	amitriptyline	Q1869874	insomnia
Q58397	amitriptyline	Q19000444	neurotic disorder
Q58614	loxapine	Q2157462	schizophreniform disorder
Q58713	clomipramine	Q81938	pain
Q58713	clomipramine	Q178190	obsessive-compulsive disorder
Q58713	clomipramine	Q741713	panic disorder
Q58713	clomipramine	Q19000444	neurotic disorder
Q61387	nortriptyline	Q81938	pain
Q61387	nortriptyline	Q181923	attention deficit hyperactivity disorder
Q61387	nortriptyline	Q544006	anxiety disorder
Q61387	nortriptyline	Q19000444	neurotic disorder
Q411629	albendazole	Q192100	filarial elephantiasis
Q411629	albendazole	Q246068	cysticercosis
Q411629	albendazole	Q326071	giardiasis
Q411629	albendazole	Q578994	parasitic helminthiasis infectious disease
Q411629	albendazole	Q777087	echinococcosis
Q411629	albendazole	Q1048084	opisthorchiasis
Q411629	albendazole	Q1102300	clonorchiasis
Q411629	albendazole	Q1992236	enterobiasis
Q411629	albendazole	Q2264130	trichuriasis
Q411629	albendazole	Q4118581	necatoriasis
Q411629	albendazole	Q11679861	ancylostomiasis
Q411629	albendazole	Q12656487	hymenolepiasis
Q413717	(RS)-baclofen	Q8277	multiple sclerosis
Q413717	(RS)-baclofen	Q58952	Sammakkotauti
Q413717	(RS)-baclofen	Q117060	spasticity
Q413717	(RS)-baclofen	Q190564	Huntington disease
Q413717	(RS)-baclofen	Q202217	transverse myelitis
Q413717	(RS)-baclofen	Q210427	cerebral palsy
Q413717	(RS)-baclofen	Q1132120	trigeminal neuralgia
Q413717	(RS)-baclofen	Q1266890	vascular disease
Q413717	(RS)-baclofen	Q1415275	spinal cord injury
Q413717	(RS)-baclofen	Q2000072	spondylolysis
Q413717	(RS)-baclofen	Q2339038	neurogenic bladder
Q413717	(RS)-baclofen	Q2914873	alcohol withdrawal syndrome
Q413717	(RS)-baclofen	Q18553982	spastic monoplegia
Q413717	(RS)-baclofen	Q18556900	spinal cancer
Q416760	mepivacaine	Q81938	pain
Q420377	(RS)-mexiletine	Q848662	ventricular fibrillation
Q420377	(RS)-mexiletine	Q4160985	diabetic polyneuropathy
Q420885	DL-tranylcypromine	Q202387	post-traumatic stress disorder
Q420885	DL-tranylcypromine	Q19000444	neurotic disorder
Q422112	methylphenidate	Q181923	attention deficit hyperactivity disorder
Q422112	methylphenidate	Q189561	narcolepsy
Q422112	methylphenidate	Q751641	hypersomnia
