Q422212	budesonide	Q927234	bronchodilator
Q422212	budesonide	Q7447768	selective glucocorticoid receptor agonist
Q422238	cardiac glycoside	Q241549	antiarrhythmic agent
Q422238	cardiac glycoside	Q427492	enzyme inhibitor
Q422238	cardiac glycoside	Q2938102	cardiotonic
Q422273	clindamycin	Q12187	antibiotic
Q422273	clindamycin	Q7251505	protein synthesis inhibitor
Q422782	(RS)-dobutamine	Q598405	sympathomimetic drug
Q422782	(RS)-dobutamine	Q2938102	cardiotonic
Q422782	(RS)-dobutamine	Q50316261	Adrenergic beta-Agonists
Q422782	(RS)-dobutamine	Q50430367	Adrenergic beta-1 Receptor Agonists
Q425293	Fosinopril	Q288280	ACE inhibitor
Q425293	Fosinopril	Q575890	antihypertensive drug
Q425838	bupranolol	Q241549	antiarrhythmic agent
Q425838	bupranolol	Q575890	antihypertensive drug
Q425838	bupranolol	Q4684737	adrenergic beta-antagonist
Q425963	oxprenolol	Q62903	anxiolytic
Q425963	oxprenolol	Q241549	antiarrhythmic agent
Q425963	oxprenolol	Q575890	antihypertensive drug
Q425963	oxprenolol	Q1752522	Sympatholytic
Q425963	oxprenolol	Q4008956	vasodilator agent
Q425963	oxprenolol	Q4684737	adrenergic beta-antagonist
Q904464	lumefantrine	Q521616	antimalarial
Q904464	lumefantrine	Q4118287	DNA Polymerase Inhibitor
Q904464	lumefantrine	Q7251505	protein synthesis inhibitor
Q908663	kaolin	Q2742649	Antidiarrhoeal
Q1060922	(RS)-oxybutynin	Q3001265	muscarinic antagonist
Q1060922	(RS)-oxybutynin	Q7136070	parasympatholytic
Q1060922	(RS)-oxybutynin	Q50430468	Urological Agents
Q1117888	isoxsuprine	Q545234	Tocolytic,uterine relaxants
Q1117888	isoxsuprine	Q598405	sympathomimetic drug
Q1117888	isoxsuprine	Q4008956	vasodilator agent
Q1117888	isoxsuprine	Q50316261	Adrenergic beta-Agonists
Q153	ethanol	Q146505	solvent
Q153	ethanol	Q1976211	depressant
Q153	ethanol	Q50377188	local anti-infective agent
Q3515	rabeprazole	Q421704	Proton-pump inhibitor
Q3515	rabeprazole	Q41602594	anti-ulcer drug
Q7739	arsenic trioxide	Q2853144	antineoplastic
Q18216	aspirin	Q188724	non-steroidal anti-inflammatory drug
Q18216	aspirin	Q582687	antipyretic
Q18216	aspirin	Q721432	platelet aggregation inhibitors
Q18216	aspirin	Q7250944	prostaglandin antagonist
Q18216	aspirin	Q26697606	cyclooxygenase inhibitor
Q18216	aspirin	Q50573636	fibrinolytic agents
Q18936	doxorubicin	Q281044	Topoisomerase Inhibitor
Q18936	doxorubicin	Q4118287	DNA Polymerase Inhibitor
Q18936	doxorubicin	Q50377178	Topoisomerase II Inhibitors
Q18936	doxorubicin	Q50377181	antineoplastic antibiotics
Q18939	azathioprine	Q249619	immunosuppressive drug
Q18939	azathioprine	Q810254	disease-modifying antirheumatic drug
Q18939	azathioprine	Q4118287	DNA Polymerase Inhibitor
Q18939	azathioprine	Q50429865	Antimetabolites
Q18939	azathioprine	Q50429867	Antimetabolites, Antineoplastic
Q19484	metformin	Q575062	anti-diabetic medication
Q20994	nimesulide	Q188724	non-steroidal anti-inflammatory drug
Q20994	nimesulide	Q26697606	cyclooxygenase inhibitor
Q23767	calcium carbonate	Q274083	antacid
Q26272	atropine	Q241549	antiarrhythmic agent
Q26272	atropine	Q927234	bronchodilator
Q26272	atropine	Q3001265	muscarinic antagonist
Q26272	atropine	Q7136070	parasympatholytic
Q26272	atropine	Q50429823	Adjuvants, Anesthesia
Q26272	atropine	Q50430094	Mydriatics
Q26963	progesterone	Q50430133	Progestins
Q29310	tropicamide	Q3001265	muscarinic antagonist
Q29310	tropicamide	Q50430094	Mydriatics
Q29417	tretinoin	Q445580	keratolytic
Q29417	tretinoin	Q2853144	antineoplastic
Q31030	xylometazoline	Q430719	decongestant
Q32089	sirolimus	Q12187	antibiotic
Q32089	sirolimus	Q249619	immunosuppressive drug
Q32089	sirolimus	Q578726	antifungal
Q32089	sirolimus	Q7251487	protein kinase inhibitor
Q32089	sirolimus	Q50377181	antineoplastic antibiotics
Q32921	halothane	Q50430243	inhalation anesthetics
Q39111	nifedipine	Q421700	calcium channel blocker
Q39111	nifedipine	Q545234	Tocolytic,uterine relaxants
Q39111	nifedipine	Q4008956	vasodilator agent
Q41576	cocaine	Q899647	Dopamine reuptake inhibitor
Q41576	cocaine	Q1868462	local anesthetic
Q41576	cocaine	Q3359124	Vasoconstrictor Agents
Q42171	rimantadine	Q4118287	DNA Polymerase Inhibitor
Q42171	rimantadine	Q40207875	antiviral agent
Q44931	sarpogrelate	Q721432	platelet aggregation inhibitors
Q44931	sarpogrelate	Q7455047	serotonin antagonist
Q44931	sarpogrelate	Q50573636	fibrinolytic agents
Q44944	tegaserod	Q7455050	serotonin receptor agonist
Q45050	tenoxicam	Q188724	non-steroidal anti-inflammatory drug
Q45050	tenoxicam	Q26697606	cyclooxygenase inhibitor
Q52353	benzyl alcohol	Q1868462	local anesthetic
Q55434	pethidine	Q940	narcotic
Q55434	pethidine	Q427523	opioid
Q55434	pethidine	Q50349010	opioid receptor agonist
Q55434	pethidine	Q50429823	Adjuvants, Anesthesia
Q57055	acetaminophen	Q582687	antipyretic
Q57055	acetaminophen	Q1747785	non-opioid analgesic
Q58356	amoxapine	Q334477	selective serotonin reuptake inhibitor
Q58356	amoxapine	Q899668	adrenergic uptake inhibitors
Q58356	amoxapine	Q3271533	Dopamine antagonist
Q58356	amoxapine	Q50430184	neurotransmitter uptake inhibitor
Q58356	amoxapine	Q50430246	Antidepressive Agents, Second-Generation
Q58375	thioridazine	Q208144	antipsychotic
Q58375	thioridazine	Q1927838	alpha blocker
Q58375	thioridazine	Q3271533	Dopamine antagonist
Q58376	fluphenazine	Q208144	antipsychotic
Q58376	fluphenazine	Q1927838	alpha blocker
Q58376	fluphenazine	Q3271533	Dopamine antagonist
Q58396	imipramine	Q334477	selective serotonin reuptake inhibitor
Q58396	imipramine	Q899668	adrenergic uptake inhibitors
Q58396	imipramine	Q908843	tricyclic antidepressant
Q58397	amitriptyline	Q334477	selective serotonin reuptake inhibitor
Q58397	amitriptyline	Q899668	adrenergic uptake inhibitors
Q58397	amitriptyline	Q908843	tricyclic antidepressant
Q58397	amitriptyline	Q1747785	non-opioid analgesic
Q58614	loxapine	Q208144	antipsychotic
Q58614	loxapine	Q3271533	Dopamine antagonist
Q58614	loxapine	Q7455047	serotonin antagonist
Q58713	clomipramine	Q334477	selective serotonin reuptake inhibitor
Q58713	clomipramine	Q899668	adrenergic uptake inhibitors
Q58713	clomipramine	Q908843	tricyclic antidepressant
Q59412	tolfenamic acid	Q173235	analgesic
Q59412	tolfenamic acid	Q188724	non-steroidal anti-inflammatory drug
Q59412	tolfenamic acid	Q421700	calcium channel blocker
Q59412	tolfenamic acid	Q7250944	prostaglandin antagonist
Q59412	tolfenamic acid	Q7455047	serotonin antagonist
Q60168	heroin	Q940	narcotic
Q60168	heroin	Q427523	opioid
Q61387	nortriptyline	Q334477	selective serotonin reuptake inhibitor
Q61387	nortriptyline	Q899668	adrenergic uptake inhibitors
Q61387	nortriptyline	Q908843	tricyclic antidepressant
Q198728	ponatinib	Q2853144	antineoplastic
Q198728	ponatinib	Q7251487	protein kinase inhibitor
Q199678	vitamin C	Q34956	vitamin
Q199678	vitamin C	Q133948	antioxidant
Q199678	vitamin C	Q25401178	free radical scavengers
Q201370	alprenolol	Q241549	antiarrhythmic agent
Q201370	alprenolol	Q575890	antihypertensive drug
Q201370	alprenolol	Q1752522	Sympatholytic
Q201370	alprenolol	Q4684737	adrenergic beta-antagonist
Q201872	olanzapine	Q208144	antipsychotic
Q201872	olanzapine	Q334477	selective serotonin reuptake inhibitor
Q201872	olanzapine	Q575136	antiemetic
Q201872	olanzapine	Q1328275	H1 antagonist
Q201872	olanzapine	Q1927838	alpha blocker
Q201872	olanzapine	Q3001265	muscarinic antagonist
Q201872	olanzapine	Q3271533	Dopamine antagonist
Q201872	olanzapine	Q4684737	adrenergic beta-antagonist
Q201872	olanzapine	Q7455047	serotonin antagonist
Q201928	amoxicillin	Q12187	antibiotic
Q201928	amoxicillin	Q427492	enzyme inhibitor
Q202998	zileuton	Q188724	non-steroidal anti-inflammatory drug
Q202998	zileuton	Q16909071	Lipoxygenase inhibitor
Q202998	zileuton	Q50430282	Leukotriene Antagonists
Q203174	thalidomide	Q249619	immunosuppressive drug
Q203174	thalidomide	Q574834	angiogenesis inhibitor
Q203174	thalidomide	Q3064201	Teratogen
Q203174	thalidomide	Q6527835	Leprostatic agent
Q203483	zimeldine	Q334477	selective serotonin reuptake inhibitor
Q203618	lomefloxacin	Q12187	antibiotic
Q203618	lomefloxacin	Q281044	Topoisomerase Inhibitor
Q203618	lomefloxacin	Q50377178	Topoisomerase II Inhibitors
Q205517	ziprasidone	Q208144	antipsychotic
Q205517	ziprasidone	Q1328275	H1 antagonist
Q205517	ziprasidone	Q1927838	alpha blocker
Q205517	ziprasidone	Q3271533	Dopamine antagonist
Q205517	ziprasidone	Q7455047	serotonin antagonist
Q206844	theobromine	Q927234	bronchodilator
Q206844	theobromine	Q4008956	vasodilator agent
Q207843	nitric oxide (radical)	Q162657	neurotransmitter
Q207843	nitric oxide (radical)	Q927234	bronchodilator
Q207843	nitric oxide (radical)	Q25401178	free radical scavengers
Q207843	nitric oxide (radical)	Q50316227	Nitric Oxide Donors
Q207843	nitric oxide (radical)	Q50430313	Endothelium-Dependent Relaxing Factors
Q207843	nitric oxide (radical)	Q50430462	Gasotransmitters
Q210402	diazepam	Q62903	anxiolytic
Q210402	diazepam	Q575136	antiemetic
Q210402	diazepam	Q576618	anticonvulsant
Q210402	diazepam	Q17164853	GABAA receptor positive allosteric modulators
Q210402	diazepam	Q50377192	hypnotics and sedatives
Q210402	diazepam	Q50429823	Adjuvants, Anesthesia
Q210402	diazepam	Q50430093	central muscle relaxants
Q210402	diazepam	Q50430244	Anesthetics, Intravenous
Q210402	diazepam	Q50430260	GABA Modulators
Q211509	oseltamivir	Q427492	enzyme inhibitor
Q211509	oseltamivir	Q40207875	antiviral agent
Q212171	rizatriptan	Q7455050	serotonin receptor agonist
Q212272	hydroxyurea	Q427492	enzyme inhibitor
Q212272	hydroxyurea	Q2853144	antineoplastic
Q212272	hydroxyurea	Q4118287	DNA Polymerase Inhibitor
Q212272	hydroxyurea	Q50429877	antisickling agents
Q213511	erythromycin	Q12187	antibiotic
Q213511	erythromycin	Q7251505	protein synthesis inhibitor
Q213511	erythromycin	Q50377202	gastrointestinal agent
Q214769	magnesium oxide	Q274083	antacid
Q216935	lidocaine	Q241549	antiarrhythmic agent
Q216935	lidocaine	Q1868462	local anesthetic
Q216935	lidocaine	Q50430448	Voltage-Gated Sodium Channel Blockers
Q218284	zofenopril	Q288280	ACE inhibitor
Q218284	zofenopril	Q575890	antihypertensive drug
Q218820	zolmitriptan	Q7455050	serotonin receptor agonist
Q218820	zolmitriptan	Q50430386	Serotonin 5-HT1 Receptor Agonists
Q218842	zolpidem	Q17164853	GABAA receptor positive allosteric modulators
Q218842	zolpidem	Q50377192	hypnotics and sedatives
Q218842	zolpidem	Q50430377	GABA-A Receptor Agonists
Q219626	ephedrine	Q211036	stimulant
Q219626	ephedrine	Q598405	sympathomimetic drug
Q219626	ephedrine	Q3359124	Vasoconstrictor Agents
Q219626	ephedrine	Q4734924	Alpha-adrenergic agonist
Q219626	ephedrine	Q50316261	Adrenergic beta-Agonists
Q219626	ephedrine	Q50430229	adrenergic agent
Q219957	zonisamide	Q133948	antioxidant
Q219957	zonisamide	Q414238	carbonic anhydrase inhibitor
Q219957	zonisamide	Q576618	anticonvulsant
Q219957	zonisamide	Q50348938	xenobiotic-transporting ATPase inhibitor
Q220426	zopiclone	Q50377192	hypnotics and sedatives
Q221174	topiramate	Q576618	anticonvulsant
Q221174	topiramate	Q2255024	Anti-obesity medication
Q221174	topiramate	Q50377190	neuroprotective agent
Q221361	clozapine	Q208144	antipsychotic
Q221361	clozapine	Q1328275	H1 antagonist
Q221361	clozapine	Q1927838	alpha blocker
Q221361	clozapine	Q3001265	muscarinic antagonist
Q221361	clozapine	Q3271533	Dopamine antagonist
Q221361	clozapine	Q7455047	serotonin antagonist
Q221361	clozapine	Q50430258	GABA Antagonists
Q221520	triamterene	Q200656	diuretic
Q221520	triamterene	Q50430455	Epithelial Sodium Channel Blockers
Q221637	ambroxol	Q1384342	Mucokinetic
Q222424	Fusafungine	Q12187	antibiotic
Q226905	zotepine	Q208144	antipsychotic
Q867308	cyclizine	Q575136	antiemetic
Q867308	cyclizine	Q1328275	H1 antagonist
Q867308	cyclizine	Q3001265	muscarinic antagonist
Q867332	cyclopentolate	Q3001265	muscarinic antagonist
Q867332	cyclopentolate	Q7136070	parasympatholytic
Q867332	cyclopentolate	Q50430094	Mydriatics
Q894611	bosutinib	Q7251487	protein kinase inhibitor
Q894611	bosutinib	Q50348938	xenobiotic-transporting ATPase inhibitor
Q897051	lymecycline	Q12187	antibiotic
Q898407	venlafaxine	Q334477	selective serotonin reuptake inhibitor
Q898407	venlafaxine	Q899668	adrenergic uptake inhibitors
Q899036	Colesevelam	Q50429847	Anticholesteremic Agents
Q900898	probenecid	Q50429633	Adjuvants, Pharmaceutic
Q900898	probenecid	Q50430189	Uricosuric Agents
Q901963	dapiprazole	Q208144	antipsychotic
Q901963	dapiprazole	Q1927838	alpha blocker
Q902379	icatibant	Q188724	non-steroidal anti-inflammatory drug
Q902379	icatibant	Q50430478	Bradykinin B2 Receptor Antagonists
Q904011	desonide	Q581996	anti-inflammatory agent
Q904011	desonide	Q7447768	selective glucocorticoid receptor agonist
Q904011	desonide	Q16909071	Lipoxygenase inhibitor
Q904071	moricizine	Q241549	antiarrhythmic agent
Q904071	moricizine	Q50430448	Voltage-Gated Sodium Channel Blockers
Q904153	sevelamer	Q50315890	chelating agent
Q904308	mestranol	Q277954	estrogen
Q904475	Geldanamycin	Q427492	enzyme inhibitor
Q904475	Geldanamycin	Q40207875	antiviral agent
Q904475	Geldanamycin	Q50377181	antineoplastic antibiotics
Q904475	Geldanamycin	Q50430206	cysteine proteinase inhibitors
Q904524	butriptyline	Q62903	anxiolytic
Q904524	butriptyline	Q76560	antidepressant
Q904647	dexetimide	Q3001265	muscarinic antagonist
Q904647	dexetimide	Q3579672	Antiparkinson
Q904647	dexetimide	Q7136070	parasympatholytic
Q905058	Mesocarb	Q76560	antidepressant
Q905058	Mesocarb	Q211036	stimulant
Q905058	Mesocarb	Q576618	anticonvulsant
Q905058	Mesocarb	Q598405	sympathomimetic drug
Q905664	sitaxentan	Q390709	Endothelin receptor antagonist
Q905750	nitrous oxide	Q1747785	non-opioid analgesic
Q905750	nitrous oxide	Q50316227	Nitric Oxide Donors
Q905750	nitrous oxide	Q50430243	inhalation anesthetics
Q905755	carprofen	Q188724	non-steroidal anti-inflammatory drug
Q905755	carprofen	Q18388377	photosensitizer
Q905901	vorinostat	Q2853144	antineoplastic
Q905901	vorinostat	Q3569101	histone deacetylase inhibitors
Q905952	dipivefrin	Q2496749	adrenergic agonist
Q905952	dipivefrin	Q4734924	Alpha-adrenergic agonist
Q905952	dipivefrin	Q50349107	Adrenergic beta-2 Agonists
Q906102	thiamylal	Q50377192	hypnotics and sedatives
Q906102	thiamylal	Q50430244	Anesthetics, Intravenous
Q906102	thiamylal	Q50430260	GABA Modulators
Q906414	methsuximide	Q576618	anticonvulsant
Q906453	posaconazole	Q578726	antifungal
Q906453	posaconazole	Q50430185	trypanocidal agents
Q906453	posaconazole	Q50430402	14-alpha Demethylase Inhibitors
Q907104	ranolazine	Q7553303	Sodium channel blocker
Q907104	ranolazine	Q50348938	xenobiotic-transporting ATPase inhibitor
Q907104	ranolazine	Q50429907	cardiovascular agent
Q907148	viloxazine	Q899668	adrenergic uptake inhibitors
Q907148	viloxazine	Q50430246	Antidepressive Agents, Second-Generation
Q907160	leuprolide	Q50429992	Fertility Agents, Female
Q907160	leuprolide	Q50430266	hormonal antineoplastic agents
Q907219	tiagabine	Q496556	GABA agonist
Q907219	tiagabine	Q576618	anticonvulsant
Q907219	tiagabine	Q50430184	neurotransmitter uptake inhibitor
Q907313	trilostane	Q427492	enzyme inhibitor
Q907313	trilostane	Q2853144	antineoplastic
Q907313	trilostane	Q50429161	Abortifacient Agents, Steroidal
Q907623	nimustine	Q2853144	antineoplastic
Q907853	droxidopa	Q3579672	Antiparkinson
Q907888	propacetamol	Q173235	analgesic
Q907888	propacetamol	Q188724	non-steroidal anti-inflammatory drug
Q909745	linagliptin	Q419770	Dipeptidyl peptidase-4 inhibitor
